Date,MA10_slope
2023-05-12,-0.32691675821939253
2023-05-15,-0.4849173227946153
2023-05-16,-0.966750335693348
2023-05-17,-1.552416737874348
2023-05-18,-1.2505002339681017
2023-05-19,-1.3150834401448652
2023-05-22,-1.7621673583984219
2023-05-23,-1.5615839640299403
2023-05-24,-1.2119998931884812
2023-05-25,-1.7824167887369715
2023-05-26,-3.0850001017252686
2023-05-30,-3.722415796915693
2023-05-31,-3.546666208903005
2023-06-01,-3.502500406901054
2023-06-02,-3.7979167938232195
2023-06-05,-3.4457501729329323
2023-06-06,-3.410416920979813
2023-06-07,-4.524583943684907
2023-06-08,-5.73141657511394
2023-06-09,-5.888499832153317
2023-06-12,-5.722332763671868
2023-06-13,-5.565250269571941
2023-06-14,-5.0380003611246735
2023-06-15,-4.624582926432292
2023-06-16,-5.311167907714847
2023-06-20,-4.819333775838207
2023-06-21,-3.9062482198079445
2023-06-22,-3.313832346598313
2023-06-23,-0.7359176635742225
2023-06-26,0.333832550048849
2023-06-27,0.09991645812989229
2023-06-28,0.15475056966144982
2023-06-29,-0.24374923706052223
2023-06-30,-1.3942497253417894
2023-07-03,-1.4018330891927064
2023-07-05,-1.2222508748372434
2023-07-06,-1.3938349405924413
2023-07-07,-0.9499156951904079
2023-07-10,-2.172082519531235
2023-07-11,-2.658082834879565
2023-07-12,-2.095499165852876
2023-07-13,-2.236583836873374
2023-07-14,-2.768751271565771
2023-07-17,-2.1854169209798093
2023-07-18,-1.1760826110839748
2023-07-19,0.27608413696287454
2023-07-20,1.7048344930013144
2023-07-21,0.7214159647623811
2023-07-24,0.11141662597656439
2023-07-25,0.519249852498362
2023-07-26,1.577998224894202
2023-07-27,1.9109994252522948
2023-07-28,1.7564177195231185
2023-07-31,2.787083307902028
2023-08-01,3.8284165700276938
2023-08-02,2.0556666056314916
2023-08-03,0.11183179219562096
2023-08-04,1.226916122436516
2023-08-07,1.700083541870124
2023-08-08,1.968333562215193
2023-08-09,1.5695007324218746
2023-08-10,1.5774177551269493
2023-08-11,2.6811669667561895
2023-08-14,2.817999903360994
2023-08-15,2.738083012898779
2023-08-16,3.4482500712076813
2023-08-17,4.171750132242842
2023-08-18,2.9430829366048243
2023-08-21,1.775499598185225
2023-08-22,0.9784164428710866
2023-08-23,1.0320003509521456
2023-08-24,1.0770834604898976
2023-08-25,0.3659989674886101
2023-08-28,-1.1310000101725233
2023-08-29,-2.9226651509602752
2023-08-30,-3.6448319753011114
2023-08-31,-3.5179153442382733
2023-09-01,-2.7126656850179103
2023-09-05,-2.1952493031819813
2023-09-06,-1.5820833841959636
2023-09-07,-1.482584126790364
2023-09-08,-2.7571664174397768
2023-09-11,-3.4414162953694833
2023-09-12,-2.0444165547688633
2023-09-13,-1.5654169718424242
2023-09-14,-1.7813358306884908
2023-09-15,-1.8909183502197588
2023-09-18,-1.5415006001790204
2023-09-19,-1.0023338317871076
2023-09-20,-0.8147492726643861
2023-09-21,-0.16708297729490576
2023-09-22,1.602665074666324
2023-09-25,2.6269166310627887
2023-09-26,2.6905836741129483
2023-09-27,3.1307492574056184
2023-09-28,2.769417826334646
2023-09-29,1.794333648681653
2023-10-02,1.7495829264322869
2023-10-03,1.170582962036126
2023-10-04,-0.20633328755697042
2023-10-05,-1.0729156494140615
2023-10-06,-1.4538335164388059
2023-10-09,-1.5593339284261087
2023-10-10,-2.2396661122639663
2023-10-11,-1.8704989115397173
2023-10-12,-0.5743325551351054
2023-10-13,-0.014415868123379028
2023-10-16,-0.7671667734781948
2023-10-17,0.27916692097983287
2023-10-18,3.072666676839205
2023-10-19,4.61074867248534
2023-10-20,4.882250467936191
2023-10-23,4.697666931152348
2023-10-24,4.85824890136719
2023-10-25,5.290333048502608
2023-10-26,4.761499659220374
2023-10-27,4.962832641601544
2023-10-30,5.776250584920239
2023-10-31,4.825416564941418
2023-11-01,1.8691663106282472
2023-11-02,-0.6201662699381624
2023-11-03,-0.8505003611246735
2023-11-06,-0.6024161020914912
2023-11-07,-0.8003327687581224
2023-11-08,-0.7030003865559848
2023-11-09,-0.37458279927572846
2023-11-10,-1.6259164174397707
2023-11-13,-3.2992509206136114
2023-11-14,-3.9568332672119104
2023-11-15,-2.624249649047852
2023-11-16,-1.2702499389648547
2023-11-17,-1.50491650899252
2023-11-20,-1.8417503356933669
2023-11-21,-1.467000579833974
2023-11-22,-1.854500325520829
2023-11-24,-2.4432505289713666
2023-11-27,-2.324000167846679
2023-11-28,-1.579249318440759
2023-11-29,0.0038332621256363573
2023-11-30,-0.07791735331217826
2023-12-01,-0.37733357747396684
2023-12-04,-0.22824961344399952
2023-12-05,0.005666987101233663
2023-12-06,-0.2890828450520952
2023-12-07,-0.9659161885579456
2023-12-08,-0.7135836283365838
2023-12-11,0.38241678873696117
2023-12-12,0.9712507883707767
2023-12-13,-0.31566645304361646
2023-12-14,-1.3985833485921073
2023-12-15,-1.5726665496826062
2023-12-18,-1.8546666463216113
2023-12-19,-1.296083577473946
2023-12-20,-0.9184169769287228
2023-12-21,-0.9939999898274673
2023-12-22,-1.189165242512999
2023-12-26,-2.2209159851074154
2023-12-27,-2.1161673227945883
2023-12-28,
2023-12-29,
